"Dirección","Tipo de contenido","Código de respuesta","Respuesta","Longitud del título 1","Longitud de la meta description 1","Longitud de H1-1","Longitud de H1-2","Longitud de H2-1","Longitud de H2-2","Recuento de palabras","Número de oraciones","Media de palabras por oración","Puntuación de facilidad de lectura de Flesch","Lectura","Nivel de profundidad","Enlaces internos","Coincidencia de similitud más cercana","Tiempo de respuesta"
"https://madridsecreto.co/6-sitios-donde-abortar-definitivamente-la-operacion-bikini/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","12","1","","0,214"
"https://madridsecreto.co/6-sitios-donde-comprar-regalos-ultima-hora-madrid-estas-navidades/","text/html; charset=UTF-8","200","OK","93","153","76","0","0","0","537","84","6,393","52,414","Bastante difícil","11","4","","0,610"
"https://madridsecreto.co/6319-2/","text/html; charset=UTF-8","200","OK","77","151","60","0","0","0","488","64","7,625","63,701","Normal","7","5","","0,491"
"https://madridsecreto.co/6343-2/","text/html; charset=UTF-8","200","OK","86","153","69","0","0","0","636","76","8,368","58,405","Bastante difícil","15","4","","0,571"
"https://madridsecreto.co/6478-2/","text/html; charset=UTF-8","200","OK","69","154","52","0","0","0","547","77","7,104","54,861","Bastante difícil","15","4","","0,421"
"https://madridsecreto.co/6906-2/","text/html; charset=UTF-8","200","OK","85","153","68","0","0","0","662","82","8,073","56,022","Bastante difícil","9","4","","0,574"
"https://madridsecreto.co/7-bares-de-madrid-donde-las-tapas-son-gratis/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","4","2","","0,127"
"https://madridsecreto.co/7-cosas-gratis-madrid/","text/html; charset=UTF-8","200","OK","60","147","43","0","0","0","670","81","8,272","58,534","Bastante difícil","11","4","","0,536"
"https://madridsecreto.co/7-cosas-no-sabias-la-plaza-chamberi/","text/html; charset=UTF-8","200","OK","59","148","42","0","0","0","561","64","8,766","56,184","Bastante difícil","6","4","","0,625"
"https://madridsecreto.co/7-cosas-que-pasan-cuando-quieres-ponerte-moreno-en-verano-y-no-lo-consigues/","text/html; charset=UTF-8","200","OK","94","153","75","0","0","0","629","99","6,354","58,355","Bastante difícil","6","4","","0,541"
"https://madridsecreto.co/7-curiosidades-del-museo-del-prado-no-conocias/","text/html; charset=UTF-8","200","OK","67","147","50","0","0","0","672","86","7,814","60,296","Normal","12","6","","0,645"
"https://madridsecreto.co/7-curiosidades-del-museo-reina-sofia-redescubrirlo/","text/html; charset=UTF-8","200","OK","72","148","55","0","0","0","541","67","8,075","64,311","Normal","9","6","","0,468"
"https://madridsecreto.co/7-ideas-originales-para-decorar-tu-casa-en-navidad/","text/html; charset=UTF-8","200","OK","67","153","50","0","0","0","729","93","7,839","59,503","Bastante difícil","36","4","","0,611"
"https://madridsecreto.co/7-librerias-segunda-mano-donde-perderse/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","4","4","","0,132"
"https://madridsecreto.co/7-lugares-donde-pedir-matrimonio-y-garantizarte-el-si-quiero/","text/html; charset=UTF-8","200","OK","89","154","72","0","0","0","608","87","6,989","61,710","Normal","4","4","","0,459"
"https://madridsecreto.co/7-monumentos-internacionales-que-puedes-ver-sin-salir-de-madrid/","text/html; charset=UTF-8","200","OK","80","149","63","0","0","0","548","68","8,059","65,580","Normal","8","4","","0,620"
"https://madridsecreto.co/7-motivos-para-no-perderse-el-concierto-de-fredi-leis/","text/html; charset=UTF-8","200","OK","70","150","53","0","0","0","327","48","6,812","76,254","Bastante fácil","9","4","","0,452"
"https://madridsecreto.co/7-olores-la-capital-madrileno-conoce/","text/html; charset=UTF-8","200","OK","65","149","48","0","0","0","706","112","6,304","55,083","Bastante difícil","7","6","","0,484"
"https://madridsecreto.co/7-planes-necesitas-escapar-del-frio/","text/html; charset=UTF-8","200","OK","61","154","44","0","0","0","982","133","7,383","64,170","Normal","9","7","","0,390"
"https://madridsecreto.co/7-planes-para-el-puente-de-mayo-si-te-toca-quedarte-en-madrid/","text/html; charset=UTF-8","200","OK","78","150","61","0","0","0","665","91","7,308","64,948","Normal","3","4","","0,557"
"https://madridsecreto.co/7-primeras-citas-en-madrid/","text/html; charset=UTF-8","200","OK","59","152","42","0","0","0","626","102","6,137","61,948","Normal","3","4","","0,499"
"https://madridsecreto.co/7-razones-para-no-perderte-el-show-musical-de-martin-bossi/","text/html; charset=UTF-8","200","OK","75","152","58","0","0","0","576","77","7,481","59,564","Bastante difícil","5","4","","0,441"
"https://madridsecreto.co/7-regalos-perfectos-triunfar-esta-navidad-no-te-pediran-ticket/","text/html; charset=UTF-8","200","OK","91","154","74","0","0","0","1079","159","6,786","53,014","Bastante difícil","5","4","","0,483"
"https://madridsecreto.co/7-restaurantes-para-los-amantes-del-queso-en-madrid/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","18","2","","0,173"
"https://madridsecreto.co/7-rincones-discretos-de-madrid-para-hacer-manitas-sin-que-te-pillen/","text/html; charset=UTF-8","200","OK","84","149","67","0","0","0","706","98","7,204","64,355","Normal","4","6","","0,524"
"https://madridsecreto.co/7-sitios-donde-no-llevar-primera-cita/","text/html; charset=UTF-8","200","OK","59","140","42","0","0","0","967","126","7,675","66,590","Normal","8","6","","0,055"
"https://madridsecreto.co/7-terrazas-alrededor-de-el-retiro/","text/html; charset=UTF-8","200","OK","74","144","57","0","0","0","719","98","7,337","58,898","Bastante difícil","8","6","","0,519"
"https://madridsecreto.co/7-trucos-coger-taxi-esta-navidad-no-sea-una-odisea/","text/html; charset=UTF-8","200","OK","79","141","62","0","0","0","619","86","7,198","63,951","Normal","10","4","","0,458"
"https://madridsecreto.co/70-kmh-la-m-30-dure-este-episodio-contaminacion/","text/html; charset=UTF-8","200","OK","91","150","74","0","0","0","511","63","8,111","53,243","Bastante difícil","7","9","","0,424"
"https://madridsecreto.co/7114-2/","text/html; charset=UTF-8","200","OK","148","154","131","0","0","0","585","76","7,697","53,394","Bastante difícil","9","4","","0,501"
"https://madridsecreto.co/7310-2/","text/html; charset=UTF-8","200","OK","95","153","78","0","0","0","529","63","8,397","54,540","Bastante difícil","10","4","","0,468"
"https://madridsecreto.co/7483-2/","text/html; charset=UTF-8","200","OK","81","147","64","0","0","0","613","78","7,859","53,948","Bastante difícil","11","4","","0,480"
"https://madridsecreto.co/7934-2/","text/html; charset=UTF-8","200","OK","72","153","55","0","0","0","520","67","7,761","59,367","Bastante difícil","10","4","","0,438"
"https://madridsecreto.co/8-cosas-no-sabias-jardin-vertical-caixaforum-madrid/","text/html; charset=UTF-8","200","OK","84","140","67","0","0","0","724","97","7,464","58,220","Bastante difícil","4","8","","0,402"
"https://madridsecreto.co/8-curiosidades-edificio-capitol/","text/html; charset=UTF-8","200","OK","52","150","35","0","0","0","774","108","7,167","53,861","Bastante difícil","5","9","","0,530"
"https://madridsecreto.co/8-fotos-del-madrid-los-austrias-te-enamoraran/","text/html; charset=UTF-8","200","OK","69","148","52","0","0","0","457","58","7,879","63,515","Normal","3","8","","0,545"
"https://madridsecreto.co/8-nuevas-zonas-restricciones/","text/html; charset=UTF-8","200","OK","90","147","73","0","0","0","676","90","7,511","47,907","Difícil","59","4","","0,631"
"https://madridsecreto.co/8-ocasiones-las-los-madrilenos-sentimos-verguenza/","text/html; charset=UTF-8","200","OK","73","140","56","0","0","0","555","73","7,603","64,673","Normal","8","4","","0,402"
"https://madridsecreto.co/8-verdades-tus-amigos-descubres-al-pagar-la-cuenta/","text/html; charset=UTF-8","200","OK","74","146","57","0","0","0","544","69","7,884","68,045","Normal","9","4","","0,066"
"https://madridsecreto.co/8092-2/","text/html; charset=UTF-8","200","OK","16","152","0","0","0","0","497","73","6,808","57,790","Bastante difícil","16","4","","0,573"
"https://madridsecreto.co/8318-2/","text/html; charset=UTF-8","200","OK","53","149","36","0","0","0","309","41","7,537","63,661","Normal","17","4","","0,487"
"https://madridsecreto.co/8387-2/","text/html; charset=UTF-8","200","OK","101","149","84","0","0","0","376","50","7,520","58,577","Bastante difícil","5","4","","0,608"
"https://madridsecreto.co/8489-2/","text/html; charset=UTF-8","200","OK","71","152","54","0","0","0","649","113","5,743","45,362","Difícil","17","4","","0,598"
"https://madridsecreto.co/9-planes-despedir-verano-ultimo/","text/html; charset=UTF-8","200","OK","73","154","56","0","0","0","564","77","7,325","67,400","Normal","8","6","","0,513"
"https://madridsecreto.co/9-situaciones-viven-los-madrilenos-cuando-salen-madrid/","text/html; charset=UTF-8","200","OK","78","152","61","0","0","0","326","45","7,244","67,132","Normal","15","4","","0,500"
"https://madridsecreto.co/9-templos-del-postureo-madrid-arrasan-instagram/","text/html; charset=UTF-8","200","OK","74","148","57","0","0","0","655","85","7,706","66,366","Normal","17","4","","0,599"
"https://madridsecreto.co/9-veces-las-los-simpson-se-anticiparon-la-realidad-madrid/","text/html; charset=UTF-8","200","OK","88","149","71","0","0","0","379","50","7,580","63,647","Normal","12","4","","0,426"
"https://madridsecreto.co/90-grados/","text/html; charset=UTF-8","200","OK","63","156","46","0","0","0","762","96","7,938","59,666","Bastante difícil","5","4","","0,401"
"https://madridsecreto.co/9018-2/","text/html; charset=UTF-8","200","OK","64","152","47","0","0","0","709","125","5,672","49,418","Difícil","18","4","","0,545"
"https://madridsecreto.co/99-by-carlsberg-la-cita-los-mejores-djs-tienen-marula-cafe/","text/html; charset=UTF-8","200","OK","88","134","71","0","0","0","632","75","8,427","64,287","Normal","5","4","","0,733"
"https://madridsecreto.co/?p=104","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","1","","0,057"
"https://madridsecreto.co/?p=105","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","1","","0,067"
"https://madridsecreto.co/?p=161","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","3","","0,060"
"https://madridsecreto.co/?p=211","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","1","","0,152"
"https://madridsecreto.co/?p=227","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","1","","0,087"
"https://madridsecreto.co/?p=229","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","1","","0,054"
"https://madridsecreto.co/?p=246","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","2","","0,058"
"https://madridsecreto.co/?p=258","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","3","","0,059"
"https://madridsecreto.co/?p=263","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","1","","0,066"
"https://madridsecreto.co/?p=405","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","7","1","","0,052"
"https://madridsecreto.co/?p=430","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","645","103","6,262","62,365","Normal","4","1","","0,065"
"https://madridsecreto.co/?p=606","text/html; charset=UTF-8","200","OK","45","145","45","0","59","16","627","91","6,890","63,429","Normal","4","1","","0,068"
"https://madridsecreto.co/?s=five+guys","text/html; charset=UTF-8","200","OK","43","0","38","0","41","79","375","58","6,466","57,919","Bastante difícil","13","1","","0,690"
"https://madridsecreto.co/?s=parque+retiro","text/html; charset=UTF-8","200","OK","47","0","42","0","67","73","542","79","6,861","57,206","Bastante difícil","21","46","","0,894"
"https://madridsecreto.co/a-que-voy-yo-y-lo-encuentro-y-otras-25-frases-de-madre/","text/html; charset=UTF-8","200","OK","73","150","56","0","0","0","629","119","5,286","75,041","Bastante fácil","4","4","","0,418"
"https://madridsecreto.co/a-summer-story-2/","text/html; charset=UTF-8","200","OK","78","145","61","0","0","0","315","43","7,326","60,011","Normal","6","6","","0,614"
"https://madridsecreto.co/a-summer-story-2022/","text/html; charset=UTF-8","200","OK","65","134","65","0","45","19","617","83","7,434","60,255","Normal","6","4","","0,528"
"https://madridsecreto.co/a-summer-story-madrid/","text/html; charset=UTF-8","200","OK","85","153","68","0","19","0","521","71","7,338","60,065","Normal","22","6","","0,508"
"https://madridsecreto.co/a-summer-story/","text/html; charset=UTF-8","200","OK","93","156","76","0","0","0","277","39","7,103","63,716","Normal","5","4","","0,529"
"https://madridsecreto.co/a-villa-voz/","text/html; charset=UTF-8","200","OK","84","145","67","0","0","0","402","52","7,731","53,358","Bastante difícil","23","4","","0,663"
"https://madridsecreto.co/abanicovid/","text/html; charset=UTF-8","200","OK","104","152","87","0","0","0","364","54","6,741","45,900","Difícil","60","4","","0,554"
"https://madridsecreto.co/abba-candlelight/","text/html; charset=UTF-8","200","OK","74","136","74","0","58","27","550","83","6,627","65,364","Normal","3","4","","0,394"
"https://madridsecreto.co/abel-ramos-10-anos-musica/","text/html; charset=UTF-8","200","OK","90","152","73","0","20","0","425","62","6,855","65,513","Normal","17","6","","0,476"
"https://madridsecreto.co/abeto-luminoso-puerta-del-sol/","text/html; charset=UTF-8","200","OK","78","133","78","0","39","56","980","117","8,376","58,830","Bastante difícil","4","10","","0,383"
"https://madridsecreto.co/abeto-navidad-plaza-espana/","text/html; charset=UTF-8","200","OK","115","148","98","0","51","0","704","91","7,736","54,658","Bastante difícil","4","12","","0,582"
"https://madridsecreto.co/abeto-plaza-de-espana/","text/html; charset=UTF-8","200","OK","82","139","82","0","29","0","525","63","8,333","60,438","Normal","4","14","","0,614"
"https://madridsecreto.co/abeto-sol-no-se-encendera/","text/html; charset=UTF-8","200","OK","94","115","94","0","33","0","502","61","8,230","61,976","Normal","4","7","","0,450"
"https://madridsecreto.co/abierto-al-atardecer/","text/html; charset=UTF-8","200","OK","98","154","81","0","0","0","307","41","7,488","62,828","Normal","6","5","","0,349"
"https://madridsecreto.co/abierto-plazo-inscripcion-la-san-silvestre/","text/html; charset=UTF-8","200","OK","70","152","53","0","0","0","324","43","7,535","61,582","Normal","6","4","","0,544"
"https://madridsecreto.co/abierto-retiro/","text/html; charset=UTF-8","200","OK","51","148","34","0","0","0","283","37","7,649","60,363","Normal","24","6","","0,540"
"https://madridsecreto.co/abono-anual-devolucion/","text/html; charset=UTF-8","200","OK","94","136","77","0","42","0","533","74","7,203","61,117","Normal","5","6","","0,382"
"https://madridsecreto.co/abono-gratis-mayores/","text/html; charset=UTF-8","200","OK","78","146","61","0","0","0","275","41","6,707","55,438","Bastante difícil","6","5","","0,585"
"https://madridsecreto.co/abono-joven-transporte-permitira-entrar-gratis-los-museos-del-triangulo-del-arte/","text/html; charset=UTF-8","200","OK","107","148","90","0","0","0","288","38","7,579","60,199","Normal","4","6","","0,474"
"https://madridsecreto.co/abono-para-viajar-gratis-en-cercanias/","text/html; charset=UTF-8","200","OK","79","137","62","0","0","0","437","57","7,667","58,699","Bastante difícil","4","8","","0,374"
"https://madridsecreto.co/abono-tercera-edad/","text/html; charset=UTF-8","200","OK","83","149","66","0","0","0","353","49","7,204","62,437","Normal","23","6","","0,940"
"https://madridsecreto.co/abono-transporte-2021/","text/html; charset=UTF-8","200","OK","86","148","69","0","0","0","261","33","7,909","67,207","Normal","5","5","","0,480"
"https://madridsecreto.co/abono-transporte-2023-precio/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","4","4","","0,059"
"https://madridsecreto.co/abono-transporte-2023/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","3","4","","0,155"
"https://madridsecreto.co/abono-transporte-2023/%20y%20precio%20def%20https://madridsecreto.co/abono-transporte-2023-precio/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","7","1","","0,223"
